student_id,activity_date,active_seconds,heartbeat_count,first_seen_at,last_seen_at,is_synthetic
27,2026-05-15,0,0,2026-05-15T09:00:00,,True
27,2026-05-16,3120,10,2026-05-16T09:00:00,2026-05-16T09:30:00,True
27,2026-05-17,0,0,2026-05-17T09:00:00,,True
27,2026-05-18,0,0,2026-05-18T09:00:00,,True
27,2026-05-19,0,0,2026-05-19T09:00:00,,True
27,2026-05-20,0,0,2026-05-20T09:00:00,,True
27,2026-05-21,0,0,2026-05-21T09:00:00,,True
27,2026-05-22,1740,5,2026-05-22T09:00:00,2026-05-22T09:30:00,True
27,2026-05-23,0,0,2026-05-23T09:00:00,,True
27,2026-05-24,0,0,2026-05-24T09:00:00,,True
27,2026-05-25,0,0,2026-05-25T09:00:00,,True
27,2026-05-26,1980,6,2026-05-26T09:00:00,2026-05-26T09:30:00,True
27,2026-05-27,0,0,2026-05-27T09:00:00,,True
27,2026-05-28,0,0,2026-05-28T09:00:00,,True
27,2026-05-29,3420,11,2026-05-29T09:00:00,2026-05-29T09:30:00,True
27,2026-05-30,0,0,2026-05-30T09:00:00,,True
27,2026-05-31,0,0,2026-05-31T09:00:00,,True
28,2026-04-16,3540,11,2026-04-16T09:00:00,2026-04-16T09:30:00,True
28,2026-04-17,6660,22,2026-04-17T09:00:00,2026-04-17T10:30:00,True
28,2026-04-18,0,0,2026-04-18T09:00:00,,True
28,2026-04-19,7680,25,2026-04-19T09:00:00,2026-04-19T11:30:00,True
28,2026-04-20,0,0,2026-04-20T09:00:00,,True
28,2026-04-21,7500,25,2026-04-21T09:00:00,2026-04-21T11:30:00,True
28,2026-04-22,7920,26,2026-04-22T09:00:00,2026-04-22T11:30:00,True
28,2026-04-23,0,0,2026-04-23T09:00:00,,True
28,2026-04-24,6000,20,2026-04-24T09:00:00,2026-04-24T10:30:00,True
28,2026-04-25,3840,12,2026-04-25T09:00:00,2026-04-25T10:30:00,True
28,2026-04-26,3240,10,2026-04-26T09:00:00,2026-04-26T09:30:00,True
28,2026-04-27,7080,23,2026-04-27T09:00:00,2026-04-27T10:30:00,True
28,2026-04-28,6120,20,2026-04-28T09:00:00,2026-04-28T10:30:00,True
28,2026-04-29,7860,26,2026-04-29T09:00:00,2026-04-29T11:30:00,True
28,2026-04-30,7140,23,2026-04-30T09:00:00,2026-04-30T10:30:00,True
28,2026-05-01,6540,21,2026-05-01T09:00:00,2026-05-01T10:30:00,True
28,2026-05-02,3360,11,2026-05-02T09:00:00,2026-05-02T09:30:00,True
28,2026-05-03,7740,25,2026-05-03T09:00:00,2026-05-03T11:30:00,True
28,2026-05-04,5700,19,2026-05-04T09:00:00,2026-05-04T10:30:00,True
28,2026-05-05,7560,25,2026-05-05T09:00:00,2026-05-05T11:30:00,True
28,2026-05-06,0,0,2026-05-06T09:00:00,,True
28,2026-05-07,5520,18,2026-05-07T09:00:00,2026-05-07T10:30:00,True
28,2026-05-08,3000,10,2026-05-08T09:00:00,2026-05-08T09:30:00,True
28,2026-05-09,3300,11,2026-05-09T09:00:00,2026-05-09T09:30:00,True
28,2026-05-10,0,0,2026-05-10T09:00:00,,True
28,2026-05-11,0,0,2026-05-11T09:00:00,,True
28,2026-05-12,4080,13,2026-05-12T09:00:00,2026-05-12T10:30:00,True
28,2026-05-13,4080,13,2026-05-13T09:00:00,2026-05-13T10:30:00,True
28,2026-05-14,6900,23,2026-05-14T09:00:00,2026-05-14T10:30:00,True
28,2026-05-15,3180,10,2026-05-15T09:00:00,2026-05-15T09:30:00,True
28,2026-05-16,5220,17,2026-05-16T09:00:00,2026-05-16T10:30:00,True
28,2026-05-17,4860,16,2026-05-17T09:00:00,2026-05-17T10:30:00,True
28,2026-05-18,6120,20,2026-05-18T09:00:00,2026-05-18T10:30:00,True
28,2026-05-19,3840,12,2026-05-19T09:00:00,2026-05-19T10:30:00,True
28,2026-05-20,5940,19,2026-05-20T09:00:00,2026-05-20T10:30:00,True
28,2026-05-21,7620,25,2026-05-21T09:00:00,2026-05-21T11:30:00,True
28,2026-05-22,5220,17,2026-05-22T09:00:00,2026-05-22T10:30:00,True
28,2026-05-23,5040,16,2026-05-23T09:00:00,2026-05-23T10:30:00,True
28,2026-05-24,4800,16,2026-05-24T09:00:00,2026-05-24T10:30:00,True
28,2026-05-25,7500,25,2026-05-25T09:00:00,2026-05-25T11:30:00,True
28,2026-05-26,0,0,2026-05-26T09:00:00,,True
28,2026-05-27,0,0,2026-05-27T09:00:00,,True
28,2026-05-28,4320,14,2026-05-28T09:00:00,2026-05-28T10:30:00,True
28,2026-05-29,6840,22,2026-05-29T09:00:00,2026-05-29T10:30:00,True
28,2026-05-30,4380,14,2026-05-30T09:00:00,2026-05-30T10:30:00,True
28,2026-05-31,0,0,2026-05-31T09:00:00,,True
29,2026-04-22,4260,14,2026-04-22T09:00:00,2026-04-22T10:30:00,True
29,2026-04-23,0,0,2026-04-23T09:00:00,,True
29,2026-04-24,0,0,2026-04-24T09:00:00,,True
29,2026-04-25,2700,9,2026-04-25T09:00:00,2026-04-25T09:30:00,True
29,2026-04-26,0,0,2026-04-26T09:00:00,,True
29,2026-04-27,0,0,2026-04-27T09:00:00,,True
29,2026-04-28,3180,10,2026-04-28T09:00:00,2026-04-28T09:30:00,True
29,2026-04-29,1800,6,2026-04-29T09:00:00,2026-04-29T09:30:00,True
29,2026-04-30,0,0,2026-04-30T09:00:00,,True
29,2026-05-01,0,0,2026-05-01T09:00:00,,True
29,2026-05-02,3960,13,2026-05-02T09:00:00,2026-05-02T10:30:00,True
29,2026-05-03,0,0,2026-05-03T09:00:00,,True
29,2026-05-04,2820,9,2026-05-04T09:00:00,2026-05-04T09:30:00,True
29,2026-05-05,0,0,2026-05-05T09:00:00,,True
29,2026-05-06,3420,11,2026-05-06T09:00:00,2026-05-06T09:30:00,True
29,2026-05-07,4200,14,2026-05-07T09:00:00,2026-05-07T10:30:00,True
29,2026-05-08,0,0,2026-05-08T09:00:00,,True
29,2026-05-09,3240,10,2026-05-09T09:00:00,2026-05-09T09:30:00,True
29,2026-05-10,2880,9,2026-05-10T09:00:00,2026-05-10T09:30:00,True
29,2026-05-11,0,0,2026-05-11T09:00:00,,True
29,2026-05-12,4020,13,2026-05-12T09:00:00,2026-05-12T10:30:00,True
29,2026-05-13,3060,10,2026-05-13T09:00:00,2026-05-13T09:30:00,True
29,2026-05-14,3360,11,2026-05-14T09:00:00,2026-05-14T09:30:00,True
29,2026-05-15,5400,18,2026-05-15T09:00:00,2026-05-15T10:30:00,True
29,2026-05-16,3480,11,2026-05-16T09:00:00,2026-05-16T09:30:00,True
29,2026-05-17,1620,5,2026-05-17T09:00:00,2026-05-17T09:30:00,True
29,2026-05-18,0,0,2026-05-18T09:00:00,,True
29,2026-05-19,5100,17,2026-05-19T09:00:00,2026-05-19T10:30:00,True
29,2026-05-20,0,0,2026-05-20T09:00:00,,True
29,2026-05-21,0,0,2026-05-21T09:00:00,,True
29,2026-05-22,2760,9,2026-05-22T09:00:00,2026-05-22T09:30:00,True
29,2026-05-23,0,0,2026-05-23T09:00:00,,True
29,2026-05-24,2280,7,2026-05-24T09:00:00,2026-05-24T09:30:00,True
29,2026-05-25,0,0,2026-05-25T09:00:00,,True
29,2026-05-26,0,0,2026-05-26T09:00:00,,True
29,2026-05-27,1740,5,2026-05-27T09:00:00,2026-05-27T09:30:00,True
29,2026-05-28,0,0,2026-05-28T09:00:00,,True
29,2026-05-29,1500,5,2026-05-29T09:00:00,2026-05-29T09:30:00,True
29,2026-05-30,0,0,2026-05-30T09:00:00,,True
29,2026-05-31,1800,6,2026-05-31T09:00:00,2026-05-31T09:30:00,True
30,2026-04-21,0,0,2026-04-21T09:00:00,,True
30,2026-04-22,0,0,2026-04-22T09:00:00,,True
30,2026-04-23,0,0,2026-04-23T09:00:00,,True
30,2026-04-24,1080,3,2026-04-24T09:00:00,2026-04-24T09:30:00,True
30,2026-04-25,0,0,2026-04-25T09:00:00,,True
30,2026-04-26,0,0,2026-04-26T09:00:00,,True
30,2026-04-27,3300,11,2026-04-27T09:00:00,2026-04-27T09:30:00,True
30,2026-04-28,600,2,2026-04-28T09:00:00,2026-04-28T09:30:00,True
30,2026-04-29,0,0,2026-04-29T09:00:00,,True
30,2026-04-30,0,0,2026-04-30T09:00:00,,True
30,2026-05-01,0,0,2026-05-01T09:00:00,,True
30,2026-05-02,0,0,2026-05-02T09:00:00,,True
30,2026-05-03,0,0,2026-05-03T09:00:00,,True
30,2026-05-04,0,0,2026-05-04T09:00:00,,True
30,2026-05-05,0,0,2026-05-05T09:00:00,,True
30,2026-05-06,0,0,2026-05-06T09:00:00,,True
30,2026-05-07,0,0,2026-05-07T09:00:00,,True
30,2026-05-08,3120,10,2026-05-08T09:00:00,2026-05-08T09:30:00,True
30,2026-05-09,0,0,2026-05-09T09:00:00,,True
30,2026-05-10,0,0,2026-05-10T09:00:00,,True
30,2026-05-11,0,0,2026-05-11T09:00:00,,True
30,2026-05-12,2040,6,2026-05-12T09:00:00,2026-05-12T09:30:00,True
30,2026-05-13,0,0,2026-05-13T09:00:00,,True
30,2026-05-14,0,0,2026-05-14T09:00:00,,True
30,2026-05-15,900,3,2026-05-15T09:00:00,2026-05-15T09:30:00,True
30,2026-05-16,0,0,2026-05-16T09:00:00,,True
30,2026-05-17,0,0,2026-05-17T09:00:00,,True
30,2026-05-18,1260,4,2026-05-18T09:00:00,2026-05-18T09:30:00,True
30,2026-05-19,3120,10,2026-05-19T09:00:00,2026-05-19T09:30:00,True
30,2026-05-20,2880,9,2026-05-20T09:00:00,2026-05-20T09:30:00,True
30,2026-05-21,0,0,2026-05-21T09:00:00,,True
30,2026-05-22,0,0,2026-05-22T09:00:00,,True
30,2026-05-23,0,0,2026-05-23T09:00:00,,True
30,2026-05-24,0,0,2026-05-24T09:00:00,,True
30,2026-05-25,0,0,2026-05-25T09:00:00,,True
30,2026-05-26,0,0,2026-05-26T09:00:00,,True
30,2026-05-27,900,3,2026-05-27T09:00:00,2026-05-27T09:30:00,True
30,2026-05-28,0,0,2026-05-28T09:00:00,,True
30,2026-05-29,0,0,2026-05-29T09:00:00,,True
30,2026-05-30,1320,4,2026-05-30T09:00:00,2026-05-30T09:30:00,True
30,2026-05-31,1260,4,2026-05-31T09:00:00,2026-05-31T09:30:00,True
